id,source_id,collection,language,model,source_collection,unit_type,original,rewritten,delta,change_pct,known_failed_output
plainvoice-enrichment-svo-v3:754465186e662e988990318e,mcts-references:ac622176e23d50225c5535c7,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,71,61,-10,-14.084507042253524,False
plainvoice-enrichment-svo-v3:54bafdb365d9c6efc78b4aaa,mcts-references:3ae0900b1df786ff15a0e97c,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,75,69,-6,-7.9999999999999964,False
plainvoice-enrichment-svo-v3:3c0320a027e2c0065a9a7c3c,coedit:c4f077fb095b86c74c7162e7,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,27,27,0,0.0,False
plainvoice-enrichment-svo-v3:3ef899613b1db581eb49aa50,arxivedits-alignment:ae48b4bc9d784c459ccdfc75,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,17,16,-1,-5.882352941176472,False
plainvoice-enrichment-svo-v3:f4c4eaad7c78feb9be72a72a,mcts-references:829e71ca5ffa1f6b5583005a,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,35,37,2,5.714285714285716,False
plainvoice-enrichment-svo-v3:bac5bc2627a823df61ca87e8,mcts-references:30848b603b5b4e0a71e82f83,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,57,59,2,3.5087719298245723,False
plainvoice-enrichment-svo-v3:2e0aca259340e46b4bb21ba8,iterater-human-doc:6abc1d22a62121247f0463db,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,102,98,-4,-3.9215686274509776,False
plainvoice-enrichment-svo-v3:7f7ec0f0d13449a9d446ce3a,asset-references:cf98ba67a46dfaf3208966b0,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,11,10,-1,-9.090909090909093,False
plainvoice-enrichment-svo-v3:9a274cbafeb5b0c6e82b4672,mcts-references:1d01f6a907e11bdbf00f8200,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,45,49,4,8.888888888888879,False
plainvoice-enrichment-svo-v3:123f2b4822e4184d06d86793,coedit:83c466182f3f05f435e253f9,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,13,16,3,23.076923076923084,False
plainvoice-enrichment-svo-v3:3ec04920b4121a035b40695b,mcts-references:8f397e925dbd1bafa69137e8,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,42,47,5,11.904761904761907,False
plainvoice-enrichment-svo-v3:b58072630029cad12cc6a2f3,arxivedits-alignment:fb1f8c08e1a7e8265d70682a,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,29,30,1,3.4482758620689724,False
plainvoice-enrichment-svo-v3:cd0788de14a80b6fbe3b3efe,mcts-references:b5eedfc693992c4b394c65a6,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,50,66,16,32.00000000000001,False
plainvoice-enrichment-svo-v3:6d7e698e0f49674bc03a74e2,mcts-references:b3448fd469cbed1a3a5e90b9,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,40,38,-2,-5.000000000000004,False
plainvoice-enrichment-svo-v3:94a5221e428e01783185aed9,asset-references:c8ba191f4a367fb742390861,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,7,6,-1,-14.28571428571429,False
plainvoice-enrichment-svo-v3:329a6b25185728002ef259cc,iterater-human-doc:60e9ff25f9287f2b4245cc88,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,148,169,21,14.18918918918919,False
plainvoice-enrichment-svo-v3:d99dc9720099afb43408afc3,mcts-references:5d7dee305708f708ab8ca5f4,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,65,81,16,24.615384615384617,False
plainvoice-enrichment-svo-v3:73838d366f99ca38e4f4e2eb,coedit:2b8f39fcdea7773e4de0fd6d,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,43,44,1,2.3255813953488413,False
plainvoice-enrichment-svo-v3:e111451d425c443fc3af5de6,mcts-references:32371c9010b781a2f8481a1a,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,48,53,5,10.416666666666675,False
plainvoice-enrichment-svo-v3:03a087cf096e45c0cc00b905,mcts-references:0f0896194883be4a67a35e9d,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,28,40,12,42.85714285714286,False
plainvoice-enrichment-svo-v3:881b40c00ec06d0d65d90c83,arxivedits-alignment:50d768adec154f2bb22e2baa,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,40,40,0,0.0,False
plainvoice-enrichment-svo-v3:d86867927c095ad526ae2e1d,mcts-references:f376ec3e468e9cbee5b83a07,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,76,74,-2,-2.631578947368418,False
plainvoice-enrichment-svo-v3:568e78132029f1f7d5b7f8e4,asset-references:886bbc6c0c0a2b36e5ea14f3,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,9,8,-1,-11.111111111111116,False
plainvoice-enrichment-svo-v3:62b5a0dde994402df7a5d237,mcts-references:5052bfbbb096f59d6b06e080,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,42,50,8,19.047619047619047,False
plainvoice-enrichment-svo-v3:e82292bfb1c2d761332e97d3,iterater-human-doc:11fed07e225fe88fbdbd70e7,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,167,206,39,23.35329341317365,False
plainvoice-enrichment-svo-v3:22e62f9904fe2416d87d4a74,coedit:c6f24de5ceee7a827a890d3c,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,14,19,5,35.71428571428572,False
plainvoice-enrichment-svo-v3:23912f539dbcfb95978d281e,mcts-references:289ece27160d28da0c2ebee9,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,50,59,9,17.999999999999993,False
plainvoice-enrichment-svo-v3:86402caca9659a6fe3f94418,mcts-references:639c9f1b0426848c2bb27588,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,55,57,2,3.6363636363636376,False
plainvoice-enrichment-svo-v3:6b47059fb45c97c115c77eed,arxivedits-alignment:90ba33ef084ab609e8eedebd,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,26,40,14,53.846153846153854,False
plainvoice-enrichment-svo-v3:f0bf8e86c6ab6e2b57087176,asset-references:12e80ca70900b66bda3e3d80,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,14,12,-2,-14.28571428571429,False
plainvoice-enrichment-svo-v3:27be5f5f36310a2256630bd9,mcts-references:974128486698e3a262b1b47a,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,37,39,2,5.405405405405395,False
plainvoice-enrichment-svo-v3:70d8963df313d82ab4adca8d,iterater-human-doc:96e3f49e1011ae6e79a2d426,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,290,279,-11,-3.7931034482758585,False
plainvoice-enrichment-svo-v3:903376d4c10ea432ca0ad537,mcts-references:985ff4fba675a3d8861b4c41,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,72,75,3,4.166666666666674,False
plainvoice-enrichment-svo-v3:b726c0ded927734151923b2b,coedit:7eef1dfe79005205730f1f55,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,14,14,0,0.0,False
plainvoice-enrichment-svo-v3:b23f92f81b4314f7b17dce3b,mcts-references:2c5ec8101a679ddd815371cb,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,36,40,4,11.111111111111116,False
plainvoice-enrichment-svo-v3:dd41caecfb3d44cff0035c48,mcts-references:6b2eeb2a941fb5b6a32a9735,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,48,50,2,4.166666666666674,False
plainvoice-enrichment-svo-v3:96a48f94d1451ca35214bd87,arxivedits-alignment:b9829fd2da23ed5247352b97,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,21,29,8,38.095238095238095,False
plainvoice-enrichment-svo-v3:666e6e70cb999bfb9c87fcd1,mcts-references:38482d6b2870d3a92537d0ad,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,22,29,7,31.818181818181813,False
plainvoice-enrichment-svo-v3:79f16aeecd5b39e23120e0c7,mcts-references:6942c08e4129defef2b95ba0,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,36,37,1,2.777777777777768,False
plainvoice-enrichment-svo-v3:88a451b7592f5ff274c714f4,iterater-human-doc:ad2a70336ea787bfed02c377,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,91,108,17,18.681318681318682,False
plainvoice-enrichment-svo-v3:25672e7fdc3a63a87409b4b5,coedit:78bd7de4659484dabc27039d,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,31,39,8,25.806451612903224,False
plainvoice-enrichment-svo-v3:19c9fe11c71da875d8d9546f,mcts-references:93cf358c9edaf3db0de694f3,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,43,64,21,48.837209302325576,False
plainvoice-enrichment-svo-v3:7f1895e889e872418efd3b83,mcts-references:e62c328b961c9c667dc258f0,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,49,66,17,34.6938775510204,False
plainvoice-enrichment-svo-v3:a77cfc0dc322d04f7d6c132b,arxivedits-alignment:06f861e7de57137263db93f1,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,22,25,3,13.636363636363647,False
plainvoice-enrichment-svo-v3:22db5dc9a72b3a9694d3f572,mcts-references:45c50fe08707b6496eb1e53b,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,35,27,-8,-22.857142857142854,False
plainvoice-enrichment-svo-v3:cdb5976132111f7c074c99c2,mcts-references:90dd41fc2aa98b2f6655edb6,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,24,25,1,4.166666666666674,False
plainvoice-enrichment-svo-v3:b4ac111511a34a5f3d2171fd,asset-references:bacdf3876e585c6c5950cb44,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,18,17,-1,-5.555555555555558,False
plainvoice-enrichment-svo-v3:242c191ed398bb00f08700e2,coedit:fa609cafced70815577318e7,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,17,8,-9,-52.94117647058824,False
plainvoice-enrichment-svo-v3:ee48f21cf1795aad1563c54b,mcts-references:8558c09afafceff1a2faa154,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,39,52,13,33.33333333333333,False
plainvoice-enrichment-svo-v3:52e1839a217f201e77b42ac9,iterater-human-doc:a364086973dbba8bf4705793,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,280,194,-86,-30.714285714285715,False
plainvoice-enrichment-svo-v3:e7a2809fc9b509e2174e1abb,mcts-references:cbb7f103a900ecfd0869c5fd,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,42,44,2,4.761904761904767,False
plainvoice-enrichment-svo-v3:a51d88c40fd9eb7ddaaee834,arxivedits-alignment:7a056a7a0674383f69b5d44f,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,58,67,9,15.517241379310342,False
plainvoice-enrichment-svo-v3:db6d82090e1c93da04638083,mcts-references:b8b0262ea069ea99f0245598,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,47,59,12,25.531914893617014,False
plainvoice-enrichment-svo-v3:c837b0d8f3602f39f1e1819a,iterater-human-doc:4f2c4bd64e7ad6fee78996ea,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,247,236,-11,-4.453441295546556,False
plainvoice-enrichment-svo-v3:4aa7a701c5d64707ed19e0e1,asset-references:258d9309d084d12769a22c91,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,17,18,1,5.882352941176472,False
plainvoice-enrichment-svo-v3:6d136844f2dcf704c770e845,coedit:669b5a0da0214a593e04051f,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,27,17,-10,-37.03703703703704,False
plainvoice-enrichment-svo-v3:b92a31ff7ad843b33014b849,mcts-references:a2dd4b1e4583117249889b8d,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,56,69,13,23.214285714285722,False
plainvoice-enrichment-svo-v3:d2f59d3622f065e4535b1205,mcts-references:82737c16542088ab187130c7,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,30,30,0,0.0,False
plainvoice-enrichment-svo-v3:6ced86f166dd78d096bceb13,arxivedits-alignment:f976d956241f53197f72bc99,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,15,13,-2,-13.33333333333333,False
plainvoice-enrichment-svo-v3:d882d5be907f3049e899ee8c,mcts-references:de5c7106022de9296acdb697,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,34,33,-1,-2.941176470588236,False
plainvoice-enrichment-svo-v3:d4cc8cc9cb572bef441fab4d,mcts-references:2cdc701299c03666da1fcacd,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,36,41,5,13.888888888888884,False
plainvoice-enrichment-svo-v3:50b40d76fea234fdd1e9b12f,iterater-human-doc:747040bed724b567a9343640,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,123,117,-6,-4.878048780487809,False
plainvoice-enrichment-svo-v3:a648f338bebcf7823f2a20b5,coedit:4fed1c2676dfdf97300f9f11,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,20,17,-3,-15.000000000000002,False
plainvoice-enrichment-svo-v3:096c84571396875ad7aaefc2,asset-references:e56fc60572138f79a3c23673,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,16,21,5,31.25,False
plainvoice-enrichment-svo-v3:4911583b3e04a47df550957a,mcts-references:f3a88ddd5c3ccc6d4350caf8,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,75,63,-12,-16.000000000000004,False
plainvoice-enrichment-svo-v3:edf175c5bb2b3ede02dea820,mcts-references:bd2611b2305b78d55b266a0a,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,40,44,4,10.000000000000009,False
plainvoice-enrichment-svo-v3:7162ed238b54c9d2b0b71de6,mcts-references:beba696e81230ee36a173b29,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,39,39,0,0.0,False
plainvoice-enrichment-svo-v3:c0e6caa888c742fa72e9d06b,arxivedits-alignment:c4a48fe97bed9e9a1d56a008,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,30,28,-2,-6.666666666666665,False
plainvoice-enrichment-svo-v3:c6a76bfd49fcd8c89e9a59fe,mcts-references:2dc82ef682037d0f74d01c8f,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,45,66,21,46.66666666666666,False
plainvoice-enrichment-svo-v3:95033ca82609cf51d04b1f1b,asset-references:0965afea17cb305ce564969d,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,21,21,0,0.0,False
plainvoice-enrichment-svo-v3:ac670614c2f1a6f84fc83124,mcts-references:f9339b326dba67a93057e46d,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,45,41,-4,-8.888888888888891,False
plainvoice-enrichment-svo-v3:14add09937e98440336d8925,coedit:fc2c627c58bb4ab89a495ff2,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,12,14,2,16.666666666666675,False
plainvoice-enrichment-svo-v3:ea2bed3133f7154d803c5768,mcts-references:6af9510efc331bff0dd72d6a,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,40,48,8,19.999999999999996,False
plainvoice-enrichment-svo-v3:40244053261f2a4eb8a32bde,iterater-human-doc:53130629d99eeb48685e217e,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,222,221,-1,-0.45045045045044585,False
plainvoice-enrichment-svo-v3:e0c8b9d6ead1f9def571522d,mcts-references:ebb13b0f0cd510a7ab1d1ba5,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,55,53,-2,-3.6363636363636376,False
plainvoice-enrichment-svo-v3:f322da7d23a60681af77fd57,arxivedits-alignment:3d9f671754a17c5026a3b3f0,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,33,33,0,0.0,False
plainvoice-enrichment-svo-v3:47a21831f4bca9fb57e5adc5,mcts-references:eca492eac352378ce67b9139,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,55,60,5,9.090909090909083,False
plainvoice-enrichment-svo-v3:fbe4836daceed0fa2abe37d1,iterater-human-doc:c267eba492e0bc8830c7be59,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,124,123,-1,-0.8064516129032251,False
plainvoice-enrichment-svo-v3:ec40fcf9e7604b600e09b054,asset-references:57bf00c1afba3d16a773750f,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,34,37,3,8.823529411764696,False
plainvoice-enrichment-svo-v3:2fc37280bd83a209d641e3cb,coedit:9136e15aca7fe9e38dfe5223,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,15,16,1,6.666666666666665,False
plainvoice-enrichment-svo-v3:24e9a2d78491d936457fba40,mcts-references:ce8fdbc3c891b4f0b7e3a492,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,38,35,-3,-7.8947368421052655,False
plainvoice-enrichment-svo-v3:efa4000e7d489a8151ffa986,mcts-references:6229a67c12653528d5c8d1ea,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,73,72,-1,-1.3698630136986356,False
plainvoice-enrichment-svo-v3:dc8f1617c238d07883b5fa6c,mcts-references:c690876577d370b45e986b38,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,51,51,0,0.0,False
plainvoice-enrichment-svo-v3:824234698fb4c13734e76b42,mcts-references:bf9bc764bee008348382718e,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,31,38,7,22.580645161290324,False
plainvoice-enrichment-svo-v3:d3eea7cca16eaa664724771a,arxivedits-alignment:6af0617915ab81c2633e56a7,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,37,36,-1,-2.7027027027026973,False
